row_index,operands,actual,pred_col,iter,pred,A1,A2,P1,P2,error_type
448,"1000,4897,4799,9999","1000,4799,4897,9999",pred_iter_400,400,"1000,4799,4899,9997",4799,4897,4799,4899,repeat_last_digit
456,"1000,4948,4549,9999","1000,4549,4948,9999",pred_iter_400,400,"1000,4549,4949,9999",4549,4948,4549,4949,repeat_last_digit
459,"1000,4956,4658,9999","1000,4658,4956,9999",pred_iter_400,400,"1000,4658,4958,9999",4658,4956,4658,4958,repeat_last_digit
472,"1000,5147,5244,9999","1000,5147,5244,9999",pred_iter_400,400,"1000,5144,5244,9999",5147,5244,5144,5244,repeat_last_digit
475,"1000,5219,5618,9999","1000,5219,5618,9999",pred_iter_400,400,"1000,5219,5619,9999",5219,5618,5219,5619,repeat_last_digit
493,"1000,5447,5940,9999","1000,5447,5940,9999",pred_iter_400,400,"1000,5447,5947,9999",5447,5940,5447,5947,repeat_last_digit
496,"1000,5467,5368,9999","1000,5368,5467,9999",pred_iter_400,400,"1000,5368,5468,9999",5368,5467,5368,5468,repeat_last_digit
497,"1000,5469,5666,9999","1000,5469,5666,9999",pred_iter_400,400,"1000,5469,5669,9999",5469,5666,5469,5669,repeat_last_digit
500,"1000,5499,5898,9999","1000,5499,5898,9999",pred_iter_400,400,"1000,5499,5899,9998",5499,5898,5499,5899,repeat_last_digit
505,"1000,5554,5359,9999","1000,5359,5554,9999",pred_iter_400,400,"1000,5359,5559,9999",5359,5554,5359,5559,repeat_last_digit
508,"1000,5584,5782,9999","1000,5584,5782,9999",pred_iter_400,400,"1039,5582,5782,9999",5584,5782,5582,5782,repeat_last_digit
509,"1000,5584,5783,9999","1000,5584,5783,9999",pred_iter_400,400,"1000,5584,5784,9999",5584,5783,5584,5784,repeat_last_digit
512,"1000,5599,5696,9999","1000,5599,5696,9999",pred_iter_400,400,"1000,5599,5699,9996",5599,5696,5599,5699,repeat_last_digit
514,"1000,5613,5812,9999","1000,5613,5812,9999",pred_iter_400,400,"1000,5612,5812,9999",5613,5812,5612,5812,repeat_last_digit
518,"1000,5667,5569,9999","1000,5569,5667,9999",pred_iter_400,400,"1000,5569,5669,9999",5569,5667,5569,5669,repeat_last_digit
558,"1000,5937,5639,9999","1000,5639,5937,9999",pred_iter_400,400,"1000,5639,5939,9999",5639,5937,5639,5939,repeat_last_digit
574,"1000,6119,6817,9999","1000,6119,6817,9999",pred_iter_400,400,"1000,6119,6819,9999",6119,6817,6119,6819,repeat_last_digit
582,"1000,6279,6778,9999","1000,6279,6778,9999",pred_iter_400,400,"1000,6279,6779,9999",6279,6778,6279,6779,repeat_last_digit
584,"1000,6323,6820,9999","1000,6323,6820,9999",pred_iter_400,400,"1000,6323,6823,9999",6323,6820,6323,6823,repeat_last_digit
586,"1000,6346,6543,9999","1000,6346,6543,9999",pred_iter_400,400,"1000,6343,6543,9999",6346,6543,6343,6543,repeat_last_digit
596,"1000,6466,6660,9999","1000,6466,6660,9999",pred_iter_400,400,"1000,6466,6666,9999",6466,6660,6466,6666,repeat_last_digit
598,"1000,6488,6289,9999","1000,6289,6488,9999",pred_iter_400,400,"1000,6289,6489,9999",6289,6488,6289,6489,repeat_last_digit
600,"1000,6519,6818,9999","1000,6519,6818,9999",pred_iter_400,400,"1000,6519,6819,9999",6519,6818,6519,6819,repeat_last_digit
607,"1000,6618,6519,9999","1000,6519,6618,9999",pred_iter_400,400,"1000,6519,6619,9999",6519,6618,6519,6619,repeat_last_digit
611,"1000,6630,6535,9999","1000,6535,6630,9999",pred_iter_400,400,"1000,6535,6635,9999",6535,6630,6535,6635,repeat_last_digit
620,"1000,6689,6881,9999","1000,6689,6881,9999",pred_iter_400,400,"1000,6681,6881,9999",6689,6881,6681,6881,repeat_last_digit
623,"1000,6726,6529,9999","1000,6529,6726,9999",pred_iter_400,400,"1000,6529,6729,9999",6529,6726,6529,6729,repeat_last_digit
629,"1000,6760,6562,9999","1000,6562,6760,9999",pred_iter_400,400,"1000,6562,6762,9999",6562,6760,6562,6762,repeat_last_digit
633,"1000,6770,6577,9999","1000,6577,6770,9999",pred_iter_400,400,"1000,6577,6777,9999",6577,6770,6577,6777,repeat_last_digit
641,"1000,6844,6646,9999","1000,6646,6844,9999",pred_iter_400,400,"1000,6644,6844,9999",6646,6844,6644,6844,repeat_last_digit
642,"1000,6860,6463,9999","1000,6463,6860,9999",pred_iter_400,400,"1000,6463,6863,9999",6463,6860,6463,6863,repeat_last_digit
644,"1000,6878,6779,9999","1000,6779,6878,9999",pred_iter_400,400,"1000,6779,6879,9999",6779,6878,6779,6879,repeat_last_digit
651,"1000,6920,6524,9999","1000,6524,6920,9999",pred_iter_400,400,"1000,6524,6924,9999",6524,6920,6524,6924,repeat_last_digit
660,"1000,6972,6479,9999","1000,6479,6972,9999",pred_iter_400,400,"1000,6479,6979,9970",6479,6972,6479,6979,repeat_last_digit
675,"1000,7119,7712,9999","1000,7119,7712,9999",pred_iter_400,400,"1000,7112,7712,9999",7119,7712,7112,7712,repeat_last_digit
684,"1000,7328,7623,9999","1000,7328,7623,9999",pred_iter_400,400,"1000,7328,7628,9999",7328,7623,7328,7628,repeat_last_digit
693,"1000,7492,7399,9999","1000,7399,7492,9999",pred_iter_400,400,"1000,7399,7499,9992",7399,7492,7399,7499,repeat_last_digit
695,"1000,7519,7718,9999","1000,7519,7718,9999",pred_iter_400,400,"1000,7519,7719,9999",7519,7718,7519,7719,repeat_last_digit
696,"1000,7525,7128,9999","1000,7128,7525,9999",pred_iter_400,400,"1000,7128,7528,9999",7128,7525,7128,7528,repeat_last_digit
697,"1000,7527,7821,9999","1000,7527,7821,9999",pred_iter_400,400,"1000,7527,7827,9999",7527,7821,7527,7827,repeat_last_digit
700,"1000,7548,7249,9999","1000,7249,7548,9999",pred_iter_400,400,"1000,7249,7549,9999",7249,7548,7249,7549,repeat_last_digit
707,"1000,7618,7519,9999","1000,7519,7618,9999",pred_iter_400,400,"1000,7519,7619,9999",7519,7618,7519,7619,repeat_last_digit
715,"1000,7656,7359,9999","1000,7359,7656,9999",pred_iter_400,400,"1000,7359,7659,9999",7359,7656,7359,7659,repeat_last_digit
716,"1000,7657,7259,9999","1000,7259,7657,9999",pred_iter_400,400,"1000,7259,7659,9999",7259,7657,7259,7659,repeat_last_digit
718,"1000,7663,7760,9999","1000,7663,7760,9999",pred_iter_400,400,"1000,7663,7763,9999",7663,7760,7663,7763,repeat_last_digit
719,"1000,7667,7368,9999","1000,7368,7667,9999",pred_iter_400,400,"1040,7368,7668,9999",7368,7667,7368,7668,repeat_last_digit
720,"1000,7685,7186,9999","1000,7186,7685,9999",pred_iter_400,400,"1000,7186,7686,9999",7186,7685,7186,7686,repeat_last_digit
731,"1000,7746,7049,9999","1000,7049,7746,9999",pred_iter_400,400,"1000,7049,7749,9999",7049,7746,7049,7749,repeat_last_digit
733,"1000,7767,7469,9999","1000,7469,7767,9999",pred_iter_400,400,"1000,7469,7769,9999",7469,7767,7469,7769,repeat_last_digit
760,"1000,7944,7449,9999","1000,7449,7944,9999",pred_iter_400,400,"1000,7444,7944,9999",7449,7944,7444,7944,repeat_last_digit
764,"1000,7958,7159,9999","1000,7159,7958,9999",pred_iter_400,400,"1000,7159,7959,9999",7159,7958,7159,7959,repeat_last_digit
765,"1000,7960,7761,9999","1000,7761,7960,9999",pred_iter_400,400,"1000,7761,7961,9999",7761,7960,7761,7961,repeat_last_digit
787,"1000,8318,8713,9999","1000,8318,8713,9999",pred_iter_400,400,"1000,8313,8713,9999",8318,8713,8313,8713,repeat_last_digit
792,"1000,8416,8611,9999","1000,8416,8611,9999",pred_iter_400,400,"1000,8411,8611,9999",8416,8611,8411,8611,repeat_last_digit
805,"1000,8548,8842,9999","1000,8548,8842,9999",pred_iter_400,400,"1000,8548,8848,9990",8548,8842,8548,8848,repeat_last_digit
816,"1000,8620,8323,9999","1000,8323,8620,9999",pred_iter_400,400,"1000,8323,8623,9999",8323,8620,8323,8623,repeat_last_digit
830,"1000,8771,8173,9999","1000,8173,8771,9999",pred_iter_400,400,"1000,8173,8773,9999",8173,8771,8173,8773,repeat_last_digit
904,"1000,9369,9568,9999","1000,9369,9568,9999",pred_iter_400,400,"1000,9369,9569,9999",9369,9568,9369,9569,repeat_last_digit
908,"1000,9399,9598,9999","1000,9399,9598,9999",pred_iter_400,400,"1000,9399,9599,9998",9399,9598,9399,9599,repeat_last_digit
915,"1000,9477,9675,9999","1000,9477,9675,9999",pred_iter_400,400,"1000,9477,9677,9999",9477,9675,9477,9677,repeat_last_digit
927,"1000,9612,9219,9999","1000,9219,9612,9999",pred_iter_400,400,"1000,9219,9619,9999",9219,9612,9219,9619,repeat_last_digit
929,"1000,9649,9747,9999","1000,9649,9747,9999",pred_iter_400,400,"1000,9647,9747,9999",9649,9747,9647,9747,repeat_last_digit
932,"1000,9659,9858,9999","1000,9659,9858,9999",pred_iter_400,400,"1000,9659,9859,9999",9659,9858,9659,9859,repeat_last_digit
945,"1000,9784,9285,9999","1000,9285,9784,9999",pred_iter_400,400,"1000,9285,9785,9799",9285,9784,9285,9785,repeat_last_digit
948,"1000,9795,9699,9999","1000,9699,9795,9999",pred_iter_400,400,"1000,9699,9799,9999",9699,9795,9699,9799,repeat_last_digit
949,"1000,9799,9891,9999","1000,9799,9891,9999",pred_iter_400,400,"1000,9799,9899,9991",9799,9891,9799,9899,repeat_last_digit
957,"1000,9824,9626,9999","1000,9626,9824,9999",pred_iter_400,400,"1000,9624,9824,9999",9626,9824,9624,9824,repeat_last_digit
965,"1000,9858,9259,9999","1000,9259,9858,9999",pred_iter_400,400,"1000,9259,9859,9999",9259,9858,9259,9859,repeat_last_digit
973,"1000,9899,9998,9999","1000,9899,9998,9999",pred_iter_400,400,"1000,9899,9999,9998",9899,9998,9899,9999,repeat_last_digit
988,"1000,9958,9859,9999","1000,9859,9958,9999",pred_iter_400,400,"1000,9859,9959,9958",9859,9958,9859,9959,repeat_last_digit
26,"1000,1399,1991,9999","1000,1399,1991,9999",pred_iter_450,450,"1000,1399,1999,9991",1399,1991,1399,1999,repeat_last_digit
33,"1000,1459,1858,9999","1000,1459,1858,9999",pred_iter_450,450,"1000,1459,1859,9999",1459,1858,1459,1859,repeat_last_digit
49,"1000,1559,1654,9999","1000,1559,1654,9999",pred_iter_450,450,"1000,1559,1659,9999",1559,1654,1559,1659,repeat_last_digit
54,"1000,1599,1791,9999","1000,1599,1791,9999",pred_iter_450,450,"1000,1599,1799,9991",1599,1791,1599,1799,repeat_last_digit
56,"1000,1600,1304,9999","1000,1304,1600,9999",pred_iter_450,450,"1004,1300,1600,9999",1304,1600,1300,1600,repeat_last_digit
73,"1000,1719,1818,9999","1000,1719,1818,9999",pred_iter_450,450,"1000,1719,1819,9999",1719,1818,1719,1819,repeat_last_digit
77,"1000,1739,1830,9999","1000,1739,1830,9999",pred_iter_450,450,"1000,1739,1839,9999",1739,1830,1739,1839,repeat_last_digit
85,"1000,1799,1996,9999","1000,1799,1996,9999",pred_iter_450,450,"1000,1799,1999,9996",1799,1996,1799,1999,repeat_last_digit
91,"1000,1838,1039,9999","1000,1039,1838,9999",pred_iter_450,450,"1000,1039,1839,9999",1039,1838,1039,1839,repeat_last_digit
92,"1000,1838,1639,9999","1000,1639,1838,9999",pred_iter_450,450,"1000,1639,1839,9999",1639,1838,1639,1839,repeat_last_digit
98,"1000,1882,1484,9999","1000,1484,1882,9999",pred_iter_450,450,"1000,1482,1882,9999",1484,1882,1482,1882,repeat_last_digit
127,"1000,2169,2367,9999","1000,2169,2367,9999",pred_iter_450,450,"1000,2169,2369,9999",2169,2367,2169,2369,repeat_last_digit
135,"1000,2268,2466,9999","1000,2268,2466,9999",pred_iter_450,450,"1000,2268,2468,9999",2268,2466,2268,2468,repeat_last_digit
137,"1000,2279,2878,9999","1000,2279,2878,9999",pred_iter_450,450,"1000,2279,2879,9999",2279,2878,2279,2879,repeat_last_digit
139,"1000,2289,2386,9999","1000,2289,2386,9999",pred_iter_450,450,"1000,2289,2389,9999",2289,2386,2289,2389,repeat_last_digit
144,"1000,2359,2750,9999","1000,2359,2750,9999",pred_iter_450,450,"1000,2359,2759,9999",2359,2750,2359,2759,repeat_last_digit
146,"1000,2363,2560,9999","1000,2363,2560,9999",pred_iter_450,450,"1000,2363,2563,9999",2363,2560,2363,2563,repeat_last_digit
164,"1000,2499,2697,9999","1000,2499,2697,9999",pred_iter_450,450,"1000,2499,2699,9999",2499,2697,2499,2699,repeat_last_digit
170,"1000,2549,2748,9999","1000,2549,2748,9999",pred_iter_450,450,"1000,2549,2749,9999",2549,2748,2549,2749,repeat_last_digit
172,"1000,2563,2760,9999","1000,2563,2760,9999",pred_iter_450,450,"1000,2563,2763,9999",2563,2760,2563,2763,repeat_last_digit
176,"1000,2619,2710,9999","1000,2619,2710,9999",pred_iter_450,450,"1000,2619,2719,9999",2619,2710,2619,2719,repeat_last_digit
213,"1000,2898,2799,9999","1000,2799,2898,9999",pred_iter_450,450,"1000,2799,2899,9998",2799,2898,2799,2899,repeat_last_digit
263,"1000,3359,3653,9999","1000,3359,3653,9999",pred_iter_450,450,"1000,3359,3659,9999",3359,3653,3359,3659,repeat_last_digit
273,"1000,3459,3658,9999","1000,3459,3658,9999",pred_iter_450,450,"1000,3459,3659,9999",3459,3658,3459,3659,repeat_last_digit
274,"1000,3466,3169,9999","1000,3169,3466,9999",pred_iter_450,450,"1000,3166,3466,9999",3169,3466,3166,3466,repeat_last_digit
285,"1000,3561,3367,9999","1000,3367,3561,9999",pred_iter_450,450,"1000,3361,3561,9999",3367,3561,3361,3561,repeat_last_digit
288,"1000,3610,3411,9999","1000,3411,3610,9999",pred_iter_450,450,"1000,3411,3611,9999",3411,3610,3411,3611,repeat_last_digit
289,"1000,3614,3415,9999","1000,3415,3614,9999",pred_iter_450,450,"1000,3415,3615,9999",3415,3614,3415,3615,repeat_last_digit
300,"1000,3685,3984,9999","1000,3685,3984,9999",pred_iter_450,450,"1000,3685,3985,9999",3685,3984,3685,3985,repeat_last_digit
307,"1000,3750,3456,9999","1000,3456,3750,9999",pred_iter_450,450,"1000,3456,3756,9999",3456,3750,3456,3756,repeat_last_digit
376,"1000,4271,4570,9999","1000,4271,4570,9999",pred_iter_450,450,"1000,4271,4571,9999",4271,4570,4271,4571,repeat_last_digit
378,"1000,4288,4587,9999","1000,4288,4587,9999",pred_iter_450,450,"1000,4288,4588,9999",4288,4587,4288,4588,repeat_last_digit
394,"1000,4514,4219,9999","1000,4219,4514,9999",pred_iter_450,450,"1000,4219,4519,9999",4219,4514,4219,4519,repeat_last_digit
405,"1000,4629,4728,9999","1000,4629,4728,9999",pred_iter_450,450,"1000,4629,4729,9999",4629,4728,4629,4729,repeat_last_digit
430,"1000,4759,4854,9999","1000,4759,4854,9999",pred_iter_450,450,"1000,4759,4859,9999",4759,4854,4759,4859,repeat_last_digit
471,"1000,5129,5628,9999","1000,5129,5628,9999",pred_iter_450,450,"1000,5129,5629,9999",5129,5628,5129,5629,repeat_last_digit
473,"1000,5162,5860,9999","1000,5162,5860,9999",pred_iter_450,450,"1000,5162,5862,9999",5162,5860,5162,5862,repeat_last_digit
475,"1000,5219,5618,9999","1000,5219,5618,9999",pred_iter_450,450,"1000,5219,5619,9999",5219,5618,5219,5619,repeat_last_digit
494,"1000,5449,5747,9999","1000,5449,5747,9999",pred_iter_450,450,"1000,5449,5749,9999",5449,5747,5449,5749,repeat_last_digit
495,"1000,5461,5367,9999","1000,5367,5461,9999",pred_iter_450,450,"1000,5361,5461,9999",5367,5461,5361,5461,repeat_last_digit
500,"1000,5499,5898,9999","1000,5499,5898,9999",pred_iter_450,450,"1000,5499,5899,9999",5499,5898,5499,5899,repeat_last_digit
512,"1000,5599,5696,9999","1000,5599,5696,9999",pred_iter_450,450,"1000,5599,5699,9996",5599,5696,5599,5699,repeat_last_digit
523,"1000,5689,5886,9999","1000,5689,5886,9999",pred_iter_450,450,"1000,5689,5889,9999",5689,5886,5689,5889,repeat_last_digit
536,"1000,5788,5884,9999","1000,5788,5884,9999",pred_iter_450,450,"1000,5788,5888,9999",5788,5884,5788,5888,repeat_last_digit
539,"1000,5797,5699,9999","1000,5699,5797,9999",pred_iter_450,450,"1000,5699,5799,9999",5699,5797,5699,5799,repeat_last_digit
572,"1000,6099,6197,9999","1000,6099,6197,9999",pred_iter_450,450,"1099,6099,6199,9999",6099,6197,6099,6199,repeat_last_digit
575,"1000,6129,6525,9999","1000,6129,6525,9999",pred_iter_450,450,"1000,6129,6529,9999",6129,6525,6129,6529,repeat_last_digit
596,"1000,6466,6660,9999","1000,6466,6660,9999",pred_iter_450,450,"1000,6466,6666,9999",6466,6660,6466,6666,repeat_last_digit
597,"1000,6479,6576,9999","1000,6479,6576,9999",pred_iter_450,450,"1000,6479,6579,9999",6479,6576,6479,6579,repeat_last_digit
606,"1000,6608,6309,9999","1000,6309,6608,9999",pred_iter_450,450,"1000,6309,6609,9999",6309,6608,6309,6609,repeat_last_digit
611,"1000,6630,6535,9999","1000,6535,6630,9999",pred_iter_450,450,"1000,6535,6635,9999",6535,6630,6535,6635,repeat_last_digit
616,"1000,6658,6757,9999","1000,6658,6757,9999",pred_iter_450,450,"1000,6658,6758,9999",6658,6757,6658,6758,repeat_last_digit
639,"1000,6834,6239,9999","1000,6239,6834,9999",pred_iter_450,450,"1000,6239,6839,9999",6239,6834,6239,6839,repeat_last_digit
642,"1000,6860,6463,9999","1000,6463,6860,9999",pred_iter_450,450,"1000,6463,6863,9999",6463,6860,6463,6863,repeat_last_digit
698,"1000,7529,7828,9999","1000,7529,7828,9999",pred_iter_450,450,"1000,7529,7829,9999",7529,7828,7529,7829,repeat_last_digit
703,"1000,7578,7677,9999","1000,7578,7677,9999",pred_iter_450,450,"1000,7578,7678,9999",7578,7677,7578,7678,repeat_last_digit
704,"1000,7579,7770,9999","1000,7579,7770,9999",pred_iter_450,450,"1000,7579,7779,9999",7579,7770,7579,7779,repeat_last_digit
722,"1000,7690,7599,9999","1000,7599,7690,9999",pred_iter_450,450,"1000,7599,7699,9990",7599,7690,7599,7699,repeat_last_digit
723,"1000,7696,7893,9999","1000,7696,7893,9999",pred_iter_450,450,"1000,7693,7893,9999",7696,7893,7693,7893,repeat_last_digit
738,"1000,7799,7995,9999","1000,7799,7995,9999",pred_iter_450,450,"1000,7799,7999,9999",7799,7995,7799,7999,repeat_last_digit
743,"1000,7830,7131,9999","1000,7131,7830,9999",pred_iter_450,450,"1000,7131,7831,9999",7131,7830,7131,7831,repeat_last_digit
781,"1000,8179,8676,9999","1000,8179,8676,9999",pred_iter_450,450,"1000,8179,8679,9999",8179,8676,8179,8679,repeat_last_digit
786,"1000,8268,8367,9999","1000,8268,8367,9999",pred_iter_450,450,"1000,8268,8368,9999",8268,8367,8268,8368,repeat_last_digit
789,"1000,8355,8653,9999","1000,8355,8653,9999",pred_iter_450,450,"1000,8355,8655,9999",8355,8653,8355,8655,repeat_last_digit
823,"1000,8699,8792,9999","1000,8699,8792,9999",pred_iter_450,450,"1000,8699,8799,9992",8699,8792,8699,8799,repeat_last_digit
834,"1000,8786,8880,9999","1000,8786,8880,9999",pred_iter_450,450,"1000,8786,8886,9999",8786,8880,8786,8886,repeat_last_digit
836,"1000,8799,8995,9999","1000,8799,8995,9999",pred_iter_450,450,"1000,8799,8999,9999",8799,8995,8799,8999,repeat_last_digit
852,"1000,8880,8588,9999","1000,8588,8880,9999",pred_iter_450,450,"1000,8588,8888,9999",8588,8880,8588,8888,repeat_last_digit
889,"1000,9126,9824,9999","1000,9126,9824,9999",pred_iter_450,450,"1000,9126,9826,9999",9126,9824,9126,9826,repeat_last_digit
899,"1000,9279,9777,9999","1000,9279,9777,9999",pred_iter_450,450,"1000,9279,9779,9999",9279,9777,9279,9779,repeat_last_digit
902,"1000,9348,9647,9999","1000,9348,9647,9999",pred_iter_450,450,"1000,9348,9648,9999",9348,9647,9348,9648,repeat_last_digit
903,"1000,9366,9563,9999","1000,9366,9563,9999",pred_iter_450,450,"1000,9366,9566,9999",9366,9563,9366,9566,repeat_last_digit
908,"1000,9399,9598,9999","1000,9399,9598,9999",pred_iter_450,450,"1000,9399,9599,9999",9399,9598,9399,9599,repeat_last_digit
917,"1000,9499,9697,9999","1000,9499,9697,9999",pred_iter_450,450,"1000,9499,9699,9999",9499,9697,9499,9699,repeat_last_digit
929,"1000,9649,9747,9999","1000,9649,9747,9999",pred_iter_450,450,"1000,9649,9749,9999",9649,9747,9649,9749,repeat_last_digit
932,"1000,9659,9858,9999","1000,9659,9858,9999",pred_iter_450,450,"1000,9659,9859,9999",9659,9858,9659,9859,repeat_last_digit
933,"1000,9661,9860,9999","1000,9661,9860,9999",pred_iter_450,450,"1000,9661,9861,9999",9661,9860,9661,9861,repeat_last_digit
935,"1000,9668,9766,9999","1000,9668,9766,9999",pred_iter_450,450,"1000,9668,9768,9999",9668,9766,9668,9768,repeat_last_digit
948,"1000,9795,9699,9999","1000,9699,9795,9999",pred_iter_450,450,"1000,9699,9799,9995",9699,9795,9699,9799,repeat_last_digit
969,"1000,9874,9677,9999","1000,9677,9874,9999",pred_iter_450,450,"1000,9677,9877,9999",9677,9874,9677,9877,repeat_last_digit
973,"1000,9899,9998,9999","1000,9899,9998,9999",pred_iter_450,450,"1000,9899,9999,9999",9899,9998,9899,9999,repeat_last_digit
993,"1000,9996,9899,9999","1000,9899,9996,9999",pred_iter_450,450,"1000,9899,9999,9996",9899,9996,9899,9999,repeat_last_digit
0,"1000,1019,1718,9999","1000,1019,1718,9999",pred_iter_500,500,"1000,1018,1718,9999",1019,1718,1018,1718,repeat_last_digit
2,"1000,1054,1152,9999","1000,1054,1152,9999",pred_iter_500,500,"1000,1052,1152,9999",1054,1152,1052,1152,repeat_last_digit
3,"1000,1058,1550,9999","1000,1058,1550,9999",pred_iter_500,500,"1000,1058,1558,9999",1058,1550,1058,1558,repeat_last_digit
9,"1000,1120,1025,9999","1000,1025,1120,9999",pred_iter_500,500,"1000,1025,1125,9999",1025,1120,1025,1125,repeat_last_digit
10,"1000,1127,1223,9999","1000,1127,1223,9999",pred_iter_500,500,"1000,1123,1223,9999",1127,1223,1123,1223,repeat_last_digit
17,"1000,1219,1418,9999","1000,1219,1418,9999",pred_iter_500,500,"1000,1218,1418,9999",1219,1418,1218,1418,repeat_last_digit
18,"1000,1268,1766,9999","1000,1268,1766,9999",pred_iter_500,500,"1000,1266,1766,9999",1268,1766,1266,1766,repeat_last_digit
31,"1000,1420,1326,9999","1000,1326,1420,9999",pred_iter_500,500,"1000,1326,1426,9999",1326,1420,1326,1426,repeat_last_digit
37,"1000,1500,1006,9999","1000,1006,1500,9999",pred_iter_500,500,"1000,1006,1506,9999",1006,1500,1006,1506,repeat_last_digit
40,"1000,1514,1316,9999","1000,1316,1514,9999",pred_iter_500,500,"1000,1316,1516,9999",1316,1514,1316,1516,repeat_last_digit
41,"1000,1517,1611,9999","1000,1517,1611,9999",pred_iter_500,500,"1000,1511,1611,9999",1517,1611,1511,1611,repeat_last_digit
46,"1000,1552,1650,9999","1000,1552,1650,9999",pred_iter_500,500,"1000,1552,1652,9999",1552,1650,1552,1652,repeat_last_digit
52,"1000,1597,1993,9999","1000,1597,1993,9999",pred_iter_500,500,"1000,1593,1993,9999",1597,1993,1593,1993,repeat_last_digit
53,"1000,1598,1499,9999","1000,1499,1598,9999",pred_iter_500,500,"1000,1499,1599,9999",1499,1598,1499,1599,repeat_last_digit
55,"1000,1600,1208,9999","1000,1208,1600,9999",pred_iter_500,500,"1000,1208,1608,9999",1208,1600,1208,1608,repeat_last_digit
59,"1000,1608,1805,9999","1000,1608,1805,9999",pred_iter_500,500,"1000,1608,1808,9999",1608,1805,1608,1808,repeat_last_digit
61,"1000,1623,1329,9999","1000,1329,1623,9999",pred_iter_500,500,"1000,1323,1623,9999",1329,1623,1323,1623,repeat_last_digit
64,"1000,1652,1750,9999","1000,1652,1750,9999",pred_iter_500,500,"1000,1652,1752,9999",1652,1750,1652,1752,repeat_last_digit
65,"1000,1655,1256,9999","1000,1256,1655,9999",pred_iter_500,500,"1000,1256,1656,9999",1256,1655,1256,1656,repeat_last_digit
66,"1000,1660,1364,9999","1000,1364,1660,9999",pred_iter_500,500,"1000,1364,1664,9999",1364,1660,1364,1664,repeat_last_digit
67,"1000,1665,1066,9999","1000,1066,1665,9999",pred_iter_500,500,"1000,1066,1666,9999",1066,1665,1066,1666,repeat_last_digit
76,"1000,1738,1835,9999","1000,1738,1835,9999",pred_iter_500,500,"1000,1738,1838,9999",1738,1835,1738,1838,repeat_last_digit
77,"1000,1739,1830,9999","1000,1739,1830,9999",pred_iter_500,500,"1000,1739,1839,9999",1739,1830,1739,1839,repeat_last_digit
79,"1000,1757,1950,9999","1000,1757,1950,9999",pred_iter_500,500,"1000,1757,1957,9999",1757,1950,1757,1957,repeat_last_digit
80,"1000,1766,1467,9999","1000,1467,1766,9999",pred_iter_500,500,"1000,1466,1766,9999",1467,1766,1466,1766,repeat_last_digit
81,"1000,1767,1568,9999","1000,1568,1767,9999",pred_iter_500,500,"1000,1568,1768,9999",1568,1767,1568,1768,repeat_last_digit
87,"1000,1816,1718,9999","1000,1718,1816,9999",pred_iter_500,500,"1000,1718,1818,9999",1718,1816,1718,1818,repeat_last_digit
90,"1000,1832,1737,9999","1000,1737,1832,9999",pred_iter_500,500,"1000,1732,1832,9999",1737,1832,1732,1832,repeat_last_digit
92,"1000,1838,1639,9999","1000,1639,1838,9999",pred_iter_500,500,"1000,1639,1839,9999",1639,1838,1639,1839,repeat_last_digit
93,"1000,1850,1654,9999","1000,1654,1850,9999",pred_iter_500,500,"1000,1654,1854,9999",1654,1850,1654,1854,repeat_last_digit
122,"1000,2088,2286,9999","1000,2088,2286,9999",pred_iter_500,500,"1000,2086,2286,9999",2088,2286,2086,2286,repeat_last_digit
131,"1000,2224,2620,9999","1000,2224,2620,9999",pred_iter_500,500,"1000,2224,2624,9999",2224,2620,2224,2624,repeat_last_digit
142,"1000,2352,2750,9999","1000,2352,2750,9999",pred_iter_500,500,"1000,2352,2752,9999",2352,2750,2352,2752,repeat_last_digit
144,"1000,2359,2750,9999","1000,2359,2750,9999",pred_iter_500,500,"1000,2359,2759,9999",2359,2750,2359,2759,repeat_last_digit
146,"1000,2363,2560,9999","1000,2363,2560,9999",pred_iter_500,500,"1000,2363,2563,9999",2363,2560,2363,2563,repeat_last_digit
153,"1000,2397,2796,9999","1000,2397,2796,9999",pred_iter_500,500,"1000,2396,2796,9999",2397,2796,2396,2796,repeat_last_digit
155,"1000,2399,2997,9999","1000,2399,2997,9999",pred_iter_500,500,"1000,2399,2999,9999",2399,2997,2399,2999,repeat_last_digit
156,"1000,2408,2600,9999","1000,2408,2600,9999",pred_iter_500,500,"1000,2408,2608,9999",2408,2600,2408,2608,repeat_last_digit
161,"1000,2477,2179,9999","1000,2179,2477,9999",pred_iter_500,500,"1000,2179,2479,9999",2179,2477,2179,2479,repeat_last_digit
170,"1000,2549,2748,9999","1000,2549,2748,9999",pred_iter_500,500,"1000,2548,2748,9999",2549,2748,2548,2748,repeat_last_digit
172,"1000,2563,2760,9999","1000,2563,2760,9999",pred_iter_500,500,"1000,2563,2763,9999",2563,2760,2563,2763,repeat_last_digit
173,"1000,2565,2367,9999","1000,2367,2565,9999",pred_iter_500,500,"1000,2365,2565,9999",2367,2565,2365,2565,repeat_last_digit
176,"1000,2619,2710,9999","1000,2619,2710,9999",pred_iter_500,500,"1000,2619,2719,9999",2619,2710,2619,2719,repeat_last_digit
177,"1000,2652,2750,9999","1000,2652,2750,9999",pred_iter_500,500,"1000,2652,2752,9999",2652,2750,2652,2752,repeat_last_digit
