row_index,operands,actual,pred_col,iter,pred,A1,A2,P1,P2,error_type
277,"1000,3579,3377,9999","1000,3377,3579,9999",pred_iter_450,450,"1000,3379,3579,9999",3377,3579,3379,3579,repeat_last_digit
301,"1000,3758,3657,9999","1000,3657,3758,9999",pred_iter_450,450,"1000,3658,3758,9999",3657,3758,3658,3758,repeat_last_digit
364,"1000,4266,4467,9999","1000,4266,4467,9999",pred_iter_450,450,"1000,4266,4466,9999",4266,4467,4266,4466,repeat_last_digit
396,"1000,4586,4284,9999","1000,4284,4586,9999",pred_iter_450,450,"1000,4286,4586,9999",4284,4586,4286,4586,repeat_last_digit
406,"1000,4697,4799,9999","1000,4697,4799,9999",pred_iter_450,450,"1000,4699,4799,9999",4697,4799,4699,4799,repeat_last_digit
424,"1000,4786,4684,9999","1000,4684,4786,9999",pred_iter_450,450,"1000,4686,4786,9999",4684,4786,4686,4786,repeat_last_digit
476,"1000,5198,5299,9999","1000,5198,5299,9999",pred_iter_450,450,"1000,5199,5299,9998",5198,5299,5199,5299,repeat_last_digit
483,"1000,5234,5436,9999","1000,5234,5436,9999",pred_iter_450,450,"1000,5236,5436,9999",5234,5436,5236,5436,repeat_last_digit
485,"1000,5288,5689,9999","1000,5288,5689,9999",pred_iter_450,450,"1000,5288,5688,9999",5288,5689,5288,5688,repeat_last_digit
488,"1000,5334,5538,9999","1000,5334,5538,9999",pred_iter_450,450,"1000,5338,5538,9999",5334,5538,5338,5538,repeat_last_digit
489,"1000,5337,5739,9999","1000,5337,5739,9999",pred_iter_450,450,"1000,5339,5739,9999",5337,5739,5339,5739,repeat_last_digit
492,"1000,5380,5581,9999","1000,5380,5581,9999",pred_iter_450,450,"1000,5381,5581,9999",5380,5581,5381,5581,repeat_last_digit
497,"1000,5491,5190,9999","1000,5190,5491,9999",pred_iter_450,450,"1000,5191,5491,9999",5190,5491,5191,5491,repeat_last_digit
500,"1000,5516,5819,9999","1000,5516,5819,9999",pred_iter_450,450,"1000,5519,5819,9999",5516,5819,5519,5819,repeat_last_digit
506,"1000,5558,5157,9999","1000,5157,5558,9999",pred_iter_450,450,"1000,5158,5558,9999",5157,5558,5158,5558,repeat_last_digit
522,"1000,5679,5575,9999","1000,5575,5679,9999",pred_iter_450,450,"1000,5579,5679,9999",5575,5679,5579,5679,repeat_last_digit
533,"1000,5758,5657,9999","1000,5657,5758,9999",pred_iter_450,450,"1000,5658,5758,9999",5657,5758,5658,5758,repeat_last_digit
539,"1000,5779,5476,9999","1000,5476,5779,9999",pred_iter_450,450,"1000,5479,5779,9999",5476,5779,5479,5779,repeat_last_digit
566,"1000,5999,5894,9999","1000,5894,5999,9999",pred_iter_450,450,"1000,5899,5999,9994",5894,5999,5899,5999,repeat_last_digit
577,"1000,6142,6246,9999","1000,6142,6246,9999",pred_iter_450,450,"1000,6142,6242,9999",6142,6246,6142,6242,repeat_last_digit
585,"1000,6288,6589,9999","1000,6288,6589,9999",pred_iter_450,450,"1000,6288,6588,9999",6288,6589,6288,6588,repeat_last_digit
587,"1000,6298,6999,9999","1000,6298,6999,9999",pred_iter_450,450,"1000,6299,6999,9998",6298,6999,6299,6999,repeat_last_digit
590,"1000,6361,6260,9999","1000,6260,6361,9999",pred_iter_450,450,"1000,6261,6361,9999",6260,6361,6261,6361,repeat_last_digit
605,"1000,6449,6346,9999","1000,6346,6449,9999",pred_iter_450,450,"1000,6349,6449,9999",6346,6449,6349,6449,repeat_last_digit
606,"1000,6468,6366,9999","1000,6366,6468,9999",pred_iter_450,450,"1000,6368,6468,9999",6366,6468,6368,6468,repeat_last_digit
608,"1000,6497,6799,9999","1000,6497,6799,9999",pred_iter_450,450,"1000,6499,6799,9997",6497,6799,6499,6799,repeat_last_digit
609,"1000,6498,6799,9999","1000,6498,6799,9999",pred_iter_450,450,"1000,6499,6799,9998",6498,6799,6499,6799,repeat_last_digit
618,"1000,6547,6849,9999","1000,6547,6849,9999",pred_iter_450,450,"1000,6549,6849,9999",6547,6849,6549,6849,repeat_last_digit
620,"1000,6549,6248,9999","1000,6248,6549,9999",pred_iter_450,450,"1000,6249,6549,9999",6248,6549,6249,6549,repeat_last_digit
630,"1000,6628,6225,9999","1000,6225,6628,9999",pred_iter_450,450,"1000,6228,6628,9999",6225,6628,6228,6628,repeat_last_digit
647,"1000,6789,6384,9999","1000,6384,6789,9999",pred_iter_450,450,"1000,6389,6789,9999",6384,6789,6389,6789,repeat_last_digit
650,"1000,6799,6197,9999","1000,6197,6799,9999",pred_iter_450,450,"1000,6199,6799,9999",6197,6799,6199,6799,repeat_last_digit
695,"1000,7398,7499,9999","1000,7398,7499,9999",pred_iter_450,450,"1000,7399,7499,9998",7398,7499,7399,7499,repeat_last_digit
724,"1000,7681,7480,9999","1000,7480,7681,9999",pred_iter_450,450,"1000,7481,7681,9999",7480,7681,7481,7681,repeat_last_digit
725,"1000,7689,7380,9999","1000,7380,7689,9999",pred_iter_450,450,"1000,7389,7689,9999",7380,7689,7389,7689,repeat_last_digit
739,"1000,7781,7888,9999","1000,7781,7888,9999",pred_iter_450,450,"1000,7781,7881,9999",7781,7888,7781,7881,repeat_last_digit
782,"1000,8171,8774,9999","1000,8171,8774,9999",pred_iter_450,450,"1000,8171,8771,9999",8171,8774,8171,8771,repeat_last_digit
810,"1000,8595,8799,9999","1000,8595,8799,9999",pred_iter_450,450,"1000,8599,8799,9995",8595,8799,8599,8799,repeat_last_digit
832,"1000,8756,8654,9999","1000,8654,8756,9999",pred_iter_450,450,"1000,8656,8756,9999",8654,8756,8656,8756,repeat_last_digit
834,"1000,8759,8557,9999","1000,8557,8759,9999",pred_iter_450,450,"1000,8559,8759,9999",8557,8759,8559,8759,repeat_last_digit
847,"1000,8839,8538,9999","1000,8538,8839,9999",pred_iter_450,450,"1000,8539,8839,9999",8538,8839,8539,8839,repeat_last_digit
877,"1000,8999,8497,9999","1000,8497,8999,9999",pred_iter_450,450,"1000,8499,8999,9999",8497,8999,8499,8999,repeat_last_digit
878,"1000,8999,8795,9999","1000,8795,8999,9999",pred_iter_450,450,"1000,8799,8999,9999",8795,8999,8799,8999,repeat_last_digit
894,"1000,9218,9319,9999","1000,9218,9319,9999",pred_iter_450,450,"1000,9219,9319,9999",9218,9319,9219,9319,repeat_last_digit
914,"1000,9511,9614,9999","1000,9511,9614,9999",pred_iter_450,450,"1000,9511,9611,9999",9511,9614,9511,9611,repeat_last_digit
919,"1000,9554,9153,9999","1000,9153,9554,9999",pred_iter_450,450,"1000,9154,9554,9999",9153,9554,9154,9554,repeat_last_digit
921,"1000,9580,9685,9999","1000,9580,9685,9999",pred_iter_450,450,"1000,9585,9685,9999",9580,9685,9585,9685,repeat_last_digit
931,"1000,9626,9224,9999","1000,9224,9626,9999",pred_iter_450,450,"1000,9226,9626,9999",9224,9626,9226,9626,repeat_last_digit
932,"1000,9629,9422,9999","1000,9422,9629,9999",pred_iter_450,450,"1000,9429,9629,9999",9422,9629,9429,9629,repeat_last_digit
938,"1000,9698,9799,9999","1000,9698,9799,9999",pred_iter_450,450,"1000,9699,9799,9998",9698,9799,9699,9799,repeat_last_digit
952,"1000,9799,9396,9999","1000,9396,9799,9999",pred_iter_450,450,"1000,9399,9799,9996",9396,9799,9399,9799,repeat_last_digit
953,"1000,9799,9597,9999","1000,9597,9799,9999",pred_iter_450,450,"1000,9599,9799,9999",9597,9799,9599,9799,repeat_last_digit
966,"1000,9879,9578,9999","1000,9578,9879,9999",pred_iter_450,450,"1000,9579,9879,9999",9578,9879,9579,9879,repeat_last_digit
0,"1000,1050,1655,9999","1000,1050,1655,9999",pred_iter_500,500,"1000,1055,1655,9999",1050,1655,1055,1655,repeat_last_digit
3,"1000,1083,1686,9999","1000,1083,1686,9999",pred_iter_500,500,"1000,1086,1686,9999",1083,1686,1086,1686,repeat_last_digit
10,"1000,1157,1459,9999","1000,1157,1459,9999",pred_iter_500,500,"1000,1159,1459,9999",1157,1459,1159,1459,repeat_last_digit
12,"1000,1163,1867,9999","1000,1163,1867,9999",pred_iter_500,500,"1000,1163,1863,9999",1163,1867,1163,1863,repeat_last_digit
22,"1000,1289,1086,9999","1000,1086,1289,9999",pred_iter_500,500,"1000,1086,1286,9999",1086,1289,1086,1286,repeat_last_digit
24,"1000,1304,1103,9999","1000,1103,1304,9999",pred_iter_500,500,"1000,1103,1303,9999",1103,1304,1103,1303,repeat_last_digit
26,"1000,1333,1736,9999","1000,1333,1736,9999",pred_iter_500,500,"1000,1333,1733,9999",1333,1736,1333,1733,repeat_last_digit
27,"1000,1340,1547,9999","1000,1340,1547,9999",pred_iter_500,500,"1000,1347,1547,9999",1340,1547,1347,1547,repeat_last_digit
28,"1000,1344,1646,9999","1000,1344,1646,9999",pred_iter_500,500,"1000,1346,1646,9999",1344,1646,1346,1646,repeat_last_digit
32,"1000,1397,1999,9999","1000,1397,1999,9999",pred_iter_500,500,"1000,1399,1999,9999",1397,1999,1399,1999,repeat_last_digit
37,"1000,1464,1566,9999","1000,1464,1566,9999",pred_iter_500,500,"1000,1466,1566,9999",1464,1566,1466,1566,repeat_last_digit
48,"1000,1619,1210,9999","1000,1210,1619,9999",pred_iter_500,500,"1000,1219,1619,9999",1210,1619,1219,1619,repeat_last_digit
53,"1000,1676,1877,9999","1000,1676,1877,9999",pred_iter_500,500,"1000,1676,1876,9999",1676,1877,1676,1876,repeat_last_digit
54,"1000,1689,1188,9999","1000,1188,1689,9999",pred_iter_500,500,"1000,1188,1688,9999",1188,1689,1188,1688,repeat_last_digit
55,"1000,1709,1504,9999","1000,1504,1709,9999",pred_iter_500,500,"1000,1504,1704,9999",1504,1709,1504,1704,repeat_last_digit
58,"1000,1714,1511,9999","1000,1511,1714,9999",pred_iter_500,500,"1000,1511,1711,9999",1511,1714,1511,1711,repeat_last_digit
59,"1000,1717,1918,9999","1000,1717,1918,9999",pred_iter_500,500,"1000,1718,1918,9999",1717,1918,1718,1918,repeat_last_digit
66,"1000,1767,1363,9999","1000,1363,1767,9999",pred_iter_500,500,"1000,1363,1763,9999",1363,1767,1363,1763,repeat_last_digit
69,"1000,1779,1373,9999","1000,1373,1779,9999",pred_iter_500,500,"1000,1379,1779,9999",1373,1779,1379,1779,repeat_last_digit
70,"1000,1785,1680,9999","1000,1680,1785,9999",pred_iter_500,500,"1000,1685,1785,9999",1680,1785,1685,1785,repeat_last_digit
73,"1000,1807,1606,9999","1000,1606,1807,9999",pred_iter_500,500,"1000,1606,1806,9999",1606,1807,1606,1806,repeat_last_digit
76,"1000,1821,1420,9999","1000,1420,1821,9999",pred_iter_500,500,"1000,1421,1821,9999",1420,1821,1421,1821,repeat_last_digit
78,"1000,1829,1428,9999","1000,1428,1829,9999",pred_iter_500,500,"1000,1428,1828,9999",1428,1829,1428,1828,repeat_last_digit
81,"1000,1858,1550,9999","1000,1550,1858,9999",pred_iter_500,500,"1000,1558,1858,9999",1550,1858,1558,1858,repeat_last_digit
84,"1000,1867,1365,9999","1000,1365,1867,9999",pred_iter_500,500,"1000,1365,1865,9999",1365,1867,1365,1865,repeat_last_digit
85,"1000,1867,1560,9999","1000,1560,1867,9999",pred_iter_500,500,"1000,1567,1867,9999",1560,1867,1567,1867,repeat_last_digit
86,"1000,1879,1178,9999","1000,1178,1879,9999",pred_iter_500,500,"1000,1178,1878,9999",1178,1879,1178,1878,repeat_last_digit
91,"1000,1887,1583,9999","1000,1583,1887,9999",pred_iter_500,500,"1000,1583,1883,9999",1583,1887,1583,1883,repeat_last_digit
117,"1000,2160,2568,9999","1000,2160,2568,9999",pred_iter_500,500,"1000,2168,2568,9999",2160,2568,2168,2568,repeat_last_digit
119,"1000,2268,2166,9999","1000,2166,2268,9999",pred_iter_500,500,"1000,2166,2266,9999",2166,2268,2166,2266,repeat_last_digit
125,"1000,2356,2657,9999","1000,2356,2657,9999",pred_iter_500,500,"1000,2356,2656,9999",2356,2657,2356,2656,repeat_last_digit
127,"1000,2371,2873,9999","1000,2371,2873,9999",pred_iter_500,500,"1000,2371,2871,9999",2371,2873,2371,2871,repeat_last_digit
128,"1000,2380,2789,9999","1000,2380,2789,9999",pred_iter_500,500,"1000,2389,2789,9999",2380,2789,2389,2789,repeat_last_digit
130,"1000,2389,2080,9999","1000,2080,2389,9999",pred_iter_500,500,"1000,2089,2389,9999",2080,2389,2089,2389,repeat_last_digit
136,"1000,2418,2017,9999","1000,2017,2418,9999",pred_iter_500,500,"1000,2018,2418,9999",2017,2418,2018,2418,repeat_last_digit
138,"1000,2420,2825,9999","1000,2420,2825,9999",pred_iter_500,500,"1000,2425,2825,9999",2420,2825,2425,2825,repeat_last_digit
139,"1000,2436,2330,9999","1000,2330,2436,9999",pred_iter_500,500,"1000,2336,2436,9999",2330,2436,2336,2436,repeat_last_digit
142,"1000,2486,2889,9999","1000,2486,2889,9999",pred_iter_500,500,"1000,2486,2886,9999",2486,2889,2486,2886,repeat_last_digit
143,"1000,2490,2795,9999","1000,2490,2795,9999",pred_iter_500,500,"1000,2495,2795,9999",2490,2795,2495,2795,repeat_last_digit
148,"1000,2577,2679,9999","1000,2577,2679,9999",pred_iter_500,500,"1000,2579,2679,9999",2577,2679,2579,2679,repeat_last_digit
176,"1000,2724,2021,9999","1000,2021,2724,9999",pred_iter_500,500,"1000,2021,2721,9999",2021,2724,2021,2721,repeat_last_digit
198,"1000,2847,2546,9999","1000,2546,2847,9999",pred_iter_500,500,"1000,2546,2846,9999",2546,2847,2546,2846,repeat_last_digit
203,"1000,2869,2466,9999","1000,2466,2869,9999",pred_iter_500,500,"1000,2466,2866,9999",2466,2869,2466,2866,repeat_last_digit
214,"1000,2939,2238,9999","1000,2238,2939,9999",pred_iter_500,500,"1000,2238,2938,9999",2238,2939,2238,2938,repeat_last_digit
228,"1000,2997,2496,9999","1000,2496,2997,9999",pred_iter_500,500,"1000,2496,2996,9999",2496,2997,2496,2996,repeat_last_digit
239,"1000,3120,3227,9999","1000,3120,3227,9999",pred_iter_500,500,"1000,3127,3227,9999",3120,3227,3127,3227,repeat_last_digit
240,"1000,3133,3534,9999","1000,3133,3534,9999",pred_iter_500,500,"1000,3133,3533,9999",3133,3534,3133,3533,repeat_last_digit
241,"1000,3161,3268,9999","1000,3161,3268,9999",pred_iter_500,500,"1000,3168,3268,9999",3161,3268,3168,3268,repeat_last_digit
242,"1000,3170,3576,9999","1000,3170,3576,9999",pred_iter_500,500,"1000,3176,3576,9999",3170,3576,3176,3576,repeat_last_digit
243,"1000,3185,3387,9999","1000,3185,3387,9999",pred_iter_500,500,"1000,3185,3385,9999",3185,3387,3185,3385,repeat_last_digit
248,"1000,3222,3527,9999","1000,3222,3527,9999",pred_iter_500,500,"1000,3222,3522,9999",3222,3527,3222,3522,repeat_last_digit
253,"1000,3290,3897,9999","1000,3290,3897,9999",pred_iter_500,500,"1000,3297,3897,9999",3290,3897,3297,3897,repeat_last_digit
257,"1000,3307,3002,9999","1000,3002,3307,9999",pred_iter_500,500,"1000,3002,3302,9999",3002,3307,3002,3302,repeat_last_digit
265,"1000,3479,3073,9999","1000,3073,3479,9999",pred_iter_500,500,"1000,3073,3473,9999",3073,3479,3073,3473,repeat_last_digit
275,"1000,3564,3063,9999","1000,3063,3564,9999",pred_iter_500,500,"1030,3063,3563,9999",3063,3564,3063,3563,repeat_last_digit
277,"1000,3579,3377,9999","1000,3377,3579,9999",pred_iter_500,500,"1000,3377,3577,9999",3377,3579,3377,3577,repeat_last_digit
287,"1000,3630,3832,9999","1000,3630,3832,9999",pred_iter_500,500,"1000,3632,3832,9999",3630,3832,3632,3832,repeat_last_digit
290,"1000,3644,3440,9999","1000,3440,3644,9999",pred_iter_500,500,"1000,3444,3644,9999",3440,3644,3444,3644,repeat_last_digit
294,"1000,3678,3571,9999","1000,3571,3678,9999",pred_iter_500,500,"1000,3578,3678,9999",3571,3678,3578,3678,repeat_last_digit
301,"1000,3758,3657,9999","1000,3657,3758,9999",pred_iter_500,500,"1000,3658,3758,9999",3657,3758,3658,3758,repeat_last_digit
307,"1000,3814,3111,9999","1000,3111,3814,9999",pred_iter_500,500,"1000,3111,3811,9999",3111,3814,3111,3811,repeat_last_digit
311,"1000,3827,3626,9999","1000,3626,3827,9999",pred_iter_500,500,"1000,3626,3826,9999",3626,3827,3626,3826,repeat_last_digit
317,"1000,3848,3745,9999","1000,3745,3848,9999",pred_iter_500,500,"1000,3748,3848,9999",3745,3848,3748,3848,repeat_last_digit
323,"1000,3882,3381,9999","1000,3381,3882,9999",pred_iter_500,500,"1000,3381,3881,9999",3381,3882,3381,3881,repeat_last_digit
331,"1000,3919,3816,9999","1000,3816,3919,9999",pred_iter_500,500,"1000,3816,3916,9999",3816,3919,3816,3916,repeat_last_digit
358,"1000,4226,4429,9999","1000,4226,4429,9999",pred_iter_500,500,"1000,4226,4426,9999",4226,4429,4226,4426,repeat_last_digit
361,"1000,4240,4842,9999","1000,4240,4842,9999",pred_iter_500,500,"1000,4242,4842,9999",4240,4842,4242,4842,repeat_last_digit
391,"1000,4525,4728,9999","1000,4525,4728,9999",pred_iter_500,500,"1000,4525,4725,9999",4525,4728,4525,4725,repeat_last_digit
464,"1000,5033,5239,9999","1000,5033,5239,9999",pred_iter_500,500,"1000,5033,5233,9999",5033,5239,5033,5233,repeat_last_digit
470,"1000,5088,5589,9999","1000,5088,5589,9999",pred_iter_500,500,"1000,5088,5588,9999",5088,5589,5088,5588,repeat_last_digit
471,"1000,5106,5207,9999","1000,5106,5207,9999",pred_iter_500,500,"1000,5106,5206,9999",5106,5207,5106,5206,repeat_last_digit
474,"1000,5124,5827,9999","1000,5124,5827,9999",pred_iter_500,500,"1000,5124,5824,9999",5124,5827,5124,5824,repeat_last_digit
477,"1000,5219,5018,9999","1000,5018,5219,9999",pred_iter_500,500,"1000,5018,5218,9999",5018,5219,5018,5218,repeat_last_digit
478,"1000,5223,5424,9999","1000,5223,5424,9999",pred_iter_500,500,"1000,5223,5423,9999",5223,5424,5223,5423,repeat_last_digit
482,"1000,5230,5733,9999","1000,5230,5733,9999",pred_iter_500,500,"1000,5233,5733,9999",5230,5733,5233,5733,repeat_last_digit
484,"1000,5247,5046,9999","1000,5046,5247,9999",pred_iter_500,500,"1000,5046,5246,9999",5046,5247,5046,5246,repeat_last_digit
488,"1000,5334,5538,9999","1000,5334,5538,9999",pred_iter_500,500,"1000,5338,5538,9999",5334,5538,5338,5538,repeat_last_digit
489,"1000,5337,5739,9999","1000,5337,5739,9999",pred_iter_500,500,"1000,5337,5737,9999",5337,5739,5337,5737,repeat_last_digit
490,"1000,5348,5045,9999","1000,5045,5348,9999",pred_iter_500,500,"1000,5048,5348,9999",5045,5348,5048,5348,repeat_last_digit
492,"1000,5380,5581,9999","1000,5380,5581,9999",pred_iter_500,500,"1000,5381,5581,9999",5380,5581,5381,5581,repeat_last_digit
497,"1000,5491,5190,9999","1000,5190,5491,9999",pred_iter_500,500,"1000,5191,5491,9999",5190,5491,5191,5491,repeat_last_digit
500,"1000,5516,5819,9999","1000,5516,5819,9999",pred_iter_500,500,"1000,5516,5816,9999",5516,5819,5516,5816,repeat_last_digit
501,"1000,5518,5719,9999","1000,5518,5719,9999",pred_iter_500,500,"1000,5518,5718,9999",5518,5719,5518,5718,repeat_last_digit
505,"1000,5547,5245,9999","1000,5245,5547,9999",pred_iter_500,500,"1000,5247,5547,9999",5245,5547,5247,5547,repeat_last_digit
506,"1000,5558,5157,9999","1000,5157,5558,9999",pred_iter_500,500,"1000,5158,5558,9999",5157,5558,5158,5558,repeat_last_digit
507,"1000,5559,5351,9999","1000,5351,5559,9999",pred_iter_500,500,"1000,5351,5551,9999",5351,5559,5351,5551,repeat_last_digit
509,"1000,5573,5472,9999","1000,5472,5573,9999",pred_iter_500,500,"1000,5473,5573,9999",5472,5573,5473,5573,repeat_last_digit
510,"1000,5580,5789,9999","1000,5580,5789,9999",pred_iter_500,500,"1000,5589,5789,9999",5580,5789,5589,5789,repeat_last_digit
516,"1000,5640,5842,9999","1000,5640,5842,9999",pred_iter_500,500,"1000,5642,5842,9999",5640,5842,5642,5842,repeat_last_digit
524,"1000,5687,5286,9999","1000,5286,5687,9999",pred_iter_500,500,"1000,5286,5686,9999",5286,5687,5286,5686,repeat_last_digit
532,"1000,5753,5050,9999","1000,5050,5753,9999",pred_iter_500,500,"1000,5053,5753,9999",5050,5753,5053,5753,repeat_last_digit
533,"1000,5758,5657,9999","1000,5657,5758,9999",pred_iter_500,500,"1000,5658,5758,9999",5657,5758,5658,5758,repeat_last_digit
537,"1000,5768,5969,9999","1000,5768,5969,9999",pred_iter_500,500,"1000,5768,5968,9999",5768,5969,5768,5968,repeat_last_digit
538,"1000,5773,5877,9999","1000,5773,5877,9999",pred_iter_500,500,"1000,5773,5873,9999",5773,5877,5773,5873,repeat_last_digit
539,"1000,5779,5476,9999","1000,5476,5779,9999",pred_iter_500,500,"1000,5476,5776,9999",5476,5779,5476,5776,repeat_last_digit
544,"1000,5829,5123,9999","1000,5123,5829,9999",pred_iter_500,500,"1000,5123,5823,9999",5123,5829,5123,5823,repeat_last_digit
566,"1000,5999,5894,9999","1000,5894,5999,9999",pred_iter_500,500,"1000,5899,5999,9994",5894,5999,5899,5999,repeat_last_digit
567,"1000,6026,6727,9999","1000,6026,6727,9999",pred_iter_500,500,"1000,6026,6726,9999",6026,6727,6026,6726,repeat_last_digit
575,"1000,6119,6011,9999","1000,6011,6119,9999",pred_iter_500,500,"1000,6011,6111,9999",6011,6119,6011,6111,repeat_last_digit
576,"1000,6140,6348,9999","1000,6140,6348,9999",pred_iter_500,500,"1000,6148,6348,9999",6140,6348,6148,6348,repeat_last_digit
577,"1000,6142,6246,9999","1000,6142,6246,9999",pred_iter_500,500,"1000,6146,6246,9999",6142,6246,6146,6246,repeat_last_digit
579,"1000,6173,6474,9999","1000,6173,6474,9999",pred_iter_500,500,"1000,6173,6473,9999",6173,6474,6173,6473,repeat_last_digit
580,"1000,6180,6687,9999","1000,6180,6687,9999",pred_iter_500,500,"1000,6187,6687,9999",6180,6687,6187,6687,repeat_last_digit
582,"1000,6226,6328,9999","1000,6226,6328,9999",pred_iter_500,500,"1000,6226,6326,9999",6226,6328,6226,6326,repeat_last_digit
588,"1000,6322,6729,9999","1000,6322,6729,9999",pred_iter_500,500,"1000,6322,6722,9999",6322,6729,6322,6722,repeat_last_digit
590,"1000,6361,6260,9999","1000,6260,6361,9999",pred_iter_500,500,"1000,6261,6361,9999",6260,6361,6261,6361,repeat_last_digit
594,"1000,6373,6674,9999","1000,6373,6674,9999",pred_iter_500,500,"1000,6373,6673,9999",6373,6674,6373,6673,repeat_last_digit
604,"1000,6448,6347,9999","1000,6347,6448,9999",pred_iter_500,500,"1000,6348,6448,9999",6347,6448,6348,6448,repeat_last_digit
612,"1000,6513,6917,9999","1000,6513,6917,9999",pred_iter_500,500,"1000,6513,6913,9999",6513,6917,6513,6913,repeat_last_digit
614,"1000,6530,6637,9999","1000,6530,6637,9999",pred_iter_500,500,"1000,6537,6637,9999",6530,6637,6537,6637,repeat_last_digit
619,"1000,6548,6649,9999","1000,6548,6649,9999",pred_iter_500,500,"1000,6548,6648,9999",6548,6649,6548,6648,repeat_last_digit
620,"1000,6549,6248,9999","1000,6248,6549,9999",pred_iter_500,500,"1000,6248,6548,9999",6248,6549,6248,6548,repeat_last_digit
622,"1000,6566,6769,9999","1000,6566,6769,9999",pred_iter_500,500,"1000,6566,6766,9999",6566,6769,6566,6766,repeat_last_digit
623,"1000,6579,6177,9999","1000,6177,6579,9999",pred_iter_500,500,"1000,6179,6579,9999",6177,6579,6179,6579,repeat_last_digit
624,"1000,6586,6687,9999","1000,6586,6687,9999",pred_iter_500,500,"1000,6586,6686,9999",6586,6687,6586,6686,repeat_last_digit
632,"1000,6647,6849,9999","1000,6647,6849,9999",pred_iter_500,500,"1000,6647,6847,9999",6647,6849,6647,6847,repeat_last_digit
633,"1000,6648,6242,9999","1000,6242,6648,9999",pred_iter_500,500,"1000,6242,6642,9999",6242,6648,6242,6642,repeat_last_digit
643,"1000,6777,6474,9999","1000,6474,6777,9999",pred_iter_500,500,"1000,6477,6777,9999",6474,6777,6477,6777,repeat_last_digit
648,"1000,6789,6488,9999","1000,6488,6789,9999",pred_iter_500,500,"1000,6488,6788,9999",6488,6789,6488,6788,repeat_last_digit
677,"1000,6994,6890,9999","1000,6890,6994,9999",pred_iter_500,500,"1000,6894,6994,9999",6890,6994,6894,6994,repeat_last_digit
681,"1000,7082,7186,9999","1000,7082,7186,9999",pred_iter_500,500,"1000,7086,7186,9999",7082,7186,7086,7186,repeat_last_digit
682,"1000,7090,7399,9999","1000,7090,7399,9999",pred_iter_500,500,"1000,7099,7399,9999",7090,7399,7099,7399,repeat_last_digit
684,"1000,7160,7869,9999","1000,7160,7869,9999",pred_iter_500,500,"1000,7169,7869,9999",7160,7869,7169,7869,repeat_last_digit
689,"1000,7267,7160,9999","1000,7160,7267,9999",pred_iter_500,500,"1000,7167,7267,9999",7160,7267,7167,7267,repeat_last_digit
691,"1000,7340,7443,9999","1000,7340,7443,9999",pred_iter_500,500,"1000,7343,7443,9999",7340,7443,7343,7443,repeat_last_digit
695,"1000,7398,7499,9999","1000,7398,7499,9999",pred_iter_500,500,"1000,7399,7499,9999",7398,7499,7399,7499,repeat_last_digit
699,"1000,7433,7937,9999","1000,7433,7937,9999",pred_iter_500,500,"1000,7433,7933,9999",7433,7937,7433,7933,repeat_last_digit
702,"1000,7468,7166,9999","1000,7166,7468,9999",pred_iter_500,500,"1000,7166,7466,9999",7166,7468,7166,7466,repeat_last_digit
703,"1000,7470,7772,9999","1000,7470,7772,9999",pred_iter_500,500,"1000,7472,7772,9999",7470,7772,7472,7772,repeat_last_digit
704,"1000,7480,7689,9999","1000,7480,7689,9999",pred_iter_500,500,"1000,7489,7689,9999",7480,7689,7489,7689,repeat_last_digit
705,"1000,7484,7588,9999","1000,7484,7588,9999",pred_iter_500,500,"1000,7488,7588,9999",7484,7588,7488,7588,repeat_last_digit
706,"1000,7494,7897,9999","1000,7494,7897,9999",pred_iter_500,500,"1000,7494,7894,9997",7494,7897,7494,7894,repeat_last_digit
707,"1000,7530,7834,9999","1000,7530,7834,9999",pred_iter_500,500,"1000,7534,7834,9999",7530,7834,7534,7834,repeat_last_digit
711,"1000,7579,7473,9999","1000,7473,7579,9999",pred_iter_500,500,"1000,7479,7579,9999",7473,7579,7479,7579,repeat_last_digit
721,"1000,7669,7566,9999","1000,7566,7669,9999",pred_iter_500,500,"1000,7566,7666,9999",7566,7669,7566,7666,repeat_last_digit
725,"1000,7689,7380,9999","1000,7380,7689,9999",pred_iter_500,500,"1000,7389,7689,9999",7380,7689,7389,7689,repeat_last_digit
731,"1000,7739,7631,9999","1000,7631,7739,9999",pred_iter_500,500,"1000,7631,7731,9999",7631,7739,7631,7731,repeat_last_digit
735,"1000,7766,7868,9999","1000,7766,7868,9999",pred_iter_500,500,"1000,7766,7866,9999",7766,7868,7766,7866,repeat_last_digit
736,"1000,7769,7266,9999","1000,7266,7769,9999",pred_iter_500,500,"1000,7266,7766,9999",7266,7769,7266,7766,repeat_last_digit
738,"1000,7779,7178,9999","1000,7178,7779,9999",pred_iter_500,500,"1000,7178,7778,9999",7178,7779,7178,7778,repeat_last_digit
745,"1000,7839,7732,9999","1000,7732,7839,9999",pred_iter_500,500,"1000,7732,7832,9999",7732,7839,7732,7832,repeat_last_digit
759,"1000,7948,7747,9999","1000,7747,7948,9999",pred_iter_500,500,"1000,7748,7948,9999",7747,7948,7748,7948,repeat_last_digit
767,"1000,7989,7786,9999","1000,7786,7989,9999",pred_iter_500,500,"1000,7786,7986,9999",7786,7989,7786,7986,repeat_last_digit
